E-BIKE Mercedes; 55; 25800; true; 27000;  olive; 825
E-BIKE Zaxboard; 60; 28900; false; 14000;  black; 3115
E-BIKE Zaxboard; 30; 22500; false; 28000;  pink; 3345
FOLDING BIKE Polygon; 16; 21; 16800; false; khaki; 295
FOLDING BIKE Polygon; 20; 8; 14100; true; grey; 309
FOLDING BIKE Polygon; 24; 6; 15900; true; violet; 405
FOLDING BIKE Polygon; 24; 1; 9100; false; flame; 449
FOLDING BIKE Polygon; 24; 3; 14000; false; khaki; 639
FOLDING BIKE Polygon; 24; 27; 10600; true; grey; 645
FOLDING BIKE Polygon; 24; 3; 16200; true; blue; 655
FOLDING BIKE Polygon; 24; 6; 16400; false; coral; 725
FOLDING BIKE Polygon; 20; 3; 9000; false; coral; 795
FOLDING BIKE Polygon; 16; 3; 10200; true; coral; 845
FOLDING BIKE Polygon; 20; 6; 9400; true; black; 975
FOLDING BIKE Polygon; 18; 7; 8200; true; rose; 1005
FOLDING BIKE Polygon; 20; 8; 15600; false; orange; 1285
FOLDING BIKE Polygon; 20; 1; 10700; true; emerald; 1355
FOLDING BIKE Polygon; 16; 24; 11100; false; lemon; 1379
FOLDING BIKE Polygon; 20; 3; 16600; true; marine; 1419
FOLDING BIKE Polygon; 26; 9; 12800; false; yellow; 1575
E-BIKE Porshe Design; 60; 27000; false; 13000;  marine; 659
E-BIKE Porshe Design; 30; 28300; false; 31000;  flame; 689
E-BIKE Porshe Design; 50; 28100; true; 13000;  pink; 755
E-BIKE Porshe Design; 35; 20100; true; 25000;  dark gray; 759
E-BIKE Porshe Design; 60; 28300; true; 27000;  grey; 1005
E-BIKE Porshe Design; 65; 28600; true; 11000;  yellow; 1085
E-BIKE Porshe Design; 40; 20800; true; 18000;  green; 1119
E-BIKE Porshe Design; 20; 27700; false; 20000;  grenadine; 1309
E-BIKE Porshe Design; 45; 28900; true; 29000;  khaki; 1399
E-BIKE Porshe Design; 30; 28700; true; 31000;  golden; 1619
E-BIKE Porshe Design; 45; 28800; true; 13000;  dark gray; 2789
E-BIKE Porshe Design; 60; 28300; true; 30000;  white; 2869
E-BIKE Porshe Design; 60; 26500; true; 25000;  dark gray; 3479
FOLDING BIKE Benetti; 14; 7; 9500; false; grey; 189
FOLDING BIKE Benetti; 20; 6; 16000; false; dark gray; 289
FOLDING BIKE Benetti; 14; 7; 13400; true; coral; 305
FOLDING BIKE Benetti; 24; 1; 16100; true; violet; 329
FOLDING BIKE Benetti; 24; 9; 15100; false; dark gray; 519
FOLDING BIKE Benetti; 24; 27; 11400; false; rose; 1009
FOLDING BIKE Benetti; 20; 27; 15100; true; lemon; 1095
FOLDING BIKE Benetti; 14; 27; 10200; false; khaki; 1129
FOLDING BIKE Benetti; 18; 7; 10900; true; beige; 1165
FOLDING BIKE Benetti; 24; 6; 9400; true; silver; 1195
FOLDING BIKE Benetti; 26; 6; 15000; true; silver; 1315
FOLDING BIKE Benetti; 24; 3; 9700; true; white; 1349
FOLDING BIKE Benetti; 20; 21; 13600; false; lemon; 1399
FOLDING BIKE BMW; 20; 18; 11500; true; green; 469
FOLDING BIKE BMW; 20; 1; 16800; true; grenadine; 625
FOLDING BIKE BMW; 20; 1; 10500; false; blue; 635
FOLDING BIKE BMW; 26; 27; 10800; false; grenadine; 745
FOLDING BIKE BMW; 18; 9; 10300; false; rose; 1065
FOLDING BIKE BMW; 20; 7; 14400; false; lemon; 1085
FOLDING BIKE BMW; 16; 8; 16800; false; grey; 1165
FOLDING BIKE BMW; 20; 27; 13200; false; golden; 1289
FOLDING BIKE BMW; 16; 9; 11000; true; emerald; 1459
FOLDING BIKE BMW; 18; 27; 10600; true; dark gray; 1549
FOLDING BIKE BMW; 16; 6; 12500; true; marine; 1559
FOLDING BIKE BMW; 20; 9; 14600; true; marine; 1605
FOLDING BIKE BMW; 16; 9; 12600; false; emerald; 1649
FOLDING BIKE BMW; 14; 1; 13800; true; orange; 1655
FOLDING BIKE VNV; 24; 1; 14400; true; white; 235
FOLDING BIKE VNV; 20; 18; 8500; false; green; 339
FOLDING BIKE VNV; 20; 3; 10400; true; silver; 445
FOLDING BIKE VNV; 24; 1; 10100; true; red; 575
FOLDING BIKE VNV; 26; 3; 14600; false; beige; 715
FOLDING BIKE VNV; 26; 8; 14900; false; marine; 825
FOLDING BIKE VNV; 20; 8; 14000; true; golden; 939
FOLDING BIKE VNV; 14; 3; 12400; true; khaki; 1169
FOLDING BIKE VNV; 20; 1; 10700; true; white; 1275
FOLDING BIKE VNV; 20; 9; 9700; false; grenadine; 1325
FOLDING BIKE VNV; 26; 6; 10800; true; red; 1435
FOLDING BIKE VNV; 24; 8; 9700; false; coral; 1459
FOLDING BIKE VNV; 24; 24; 11000; true; coral; 1505
FOLDING BIKE VNV; 20; 27; 10100; true; emerald; 1645
E-BIKE Gazelle; 60; 19600; false; 12000;  yellow; 835
E-BIKE Gazelle; 45; 25200; true; 11000;  yellow; 855
E-BIKE Gazelle; 25; 25300; false; 19000;  silver; 1029
E-BIKE Gazelle; 65; 20500; false; 21000;  black; 1175
E-BIKE Gazelle; 20; 25600; false; 8000;  marine; 1405
E-BIKE Gazelle; 55; 25300; true; 13000;  beige; 1569
E-BIKE Gazelle; 25; 22200; true; 26000;  silver; 1735
E-BIKE Gazelle; 55; 20800; true; 14000;  violet; 1805
E-BIKE Gazelle; 50; 21400; true; 30000;  green; 1889
E-BIKE Gazelle; 25; 28900; false; 12000;  red; 2129
E-BIKE Gazelle; 30; 20400; true; 29000;  grenadine; 2195
E-BIKE Gazelle; 50; 26900; true; 15000;  green; 2359
E-BIKE Gazelle; 35; 26100; false; 14000;  marine; 2515
E-BIKE Gazelle; 60; 20600; false; 11000;  emerald; 2879
E-BIKE Gazelle; 60; 26600; true; 12000;  emerald; 2985
E-BIKE Gazelle; 65; 25500; true; 28000;  emerald; 3049
E-BIKE Gazelle; 35; 24700; true; 22000;  brown; 3219
E-BIKE Gazelle; 55; 23800; false; 22000;  marine; 3375
E-BIKE GoCycle; 40; 24000; true; 15000;  grenadine; 1005
E-BIKE GoCycle; 60; 23700; true; 18000;  orange; 1219
E-BIKE GoCycle; 60; 25400; false; 29000;  green; 1495
E-BIKE GoCycle; 65; 26900; false; 12000;  beige; 1945
E-BIKE GoCycle; 55; 19600; true; 14000;  yellow; 1949
E-BIKE GoCycle; 55; 25000; false; 23000;  flame; 2189
E-BIKE GoCycle; 50; 24400; true; 22000;  coral; 2195
E-BIKE GoCycle; 45; 22700; false; 23000;  grey; 2429
E-BIKE GoCycle; 35; 25700; true; 24000;  brown; 2605
E-BIKE GoCycle; 35; 27900; false; 10000;  brown; 2685
E-BIKE GoCycle; 65; 25200; true; 26000;  dark gray; 2829
E-BIKE GoCycle; 40; 20300; true; 25000;  orange; 3269
E-BIKE GoCycle; 35; 19100; false; 20000;  golden; 3329
SPEEDELEC Peugeot; 60; 19300; true; 11300;  beige; 185
SPEEDELEC Peugeot; 60; 21100; true; 15800;  lemon; 199
SPEEDELEC Peugeot; 35; 10300; false; 9200;  blue; 225
SPEEDELEC Peugeot; 40; 14800; true; 13200;  rose; 339
SPEEDELEC Peugeot; 55; 6800; true; 12900;  khaki; 515
SPEEDELEC Peugeot; 20; 9900; true; 2500;  orange; 809
SPEEDELEC Peugeot; 60; 19800; true; 12200;  yellow; 885
SPEEDELEC Peugeot; 20; 14300; false; 7800;  violet; 925
SPEEDELEC Peugeot; 25; 19000; true; 9100;  brown; 975
SPEEDELEC Peugeot; 20; 19300; true; 14200;  red; 1075
SPEEDELEC Peugeot; 30; 14000; true; 12300;  golden; 1175
SPEEDELEC Peugeot; 50; 10200; true; 10600;  orange; 1195
SPEEDELEC Peugeot; 50; 20800; true; 15700;  silver; 1279
SPEEDELEC Peugeot; 35; 13900; false; 3100;  marine; 1355
SPEEDELEC Peugeot; 15; 11900; false; 11600;  rose; 1589
SPEEDELEC Peugeot; 45; 17200; false; 9100;  white; 1599
FOLDING BIKE Intertool; 26; 9; 13400; false; emerald; 435
FOLDING BIKE Intertool; 24; 9; 13300; false; silver; 529
FOLDING BIKE Intertool; 24; 24; 9100; false; orange; 629
FOLDING BIKE Intertool; 20; 6; 15300; true; rose; 655
FOLDING BIKE Intertool; 26; 21; 11700; true; violet; 689
FOLDING BIKE Intertool; 24; 9; 10600; false; blue; 725
FOLDING BIKE Intertool; 20; 24; 10900; false; pink; 729
FOLDING BIKE Intertool; 20; 1; 14300; true; khaki; 859
FOLDING BIKE Intertool; 20; 7; 11200; true; coral; 1129
FOLDING BIKE Intertool; 24; 21; 12900; true; coral; 1565
FOLDING BIKE Intertool; 24; 3; 11500; false; pink; 1579
FOLDING BIKE Intertool; 24; 27; 9400; false; violet; 1585
SPEEDELEC OIO; 20; 13800; true; 5600;  emerald; 135
SPEEDELEC OIO; 65; 12600; false; 8800;  coral; 199
SPEEDELEC OIO; 10; 19300; false; 14500;  red; 265
SPEEDELEC OIO; 45; 10400; true; 11300;  golden; 355
SPEEDELEC OIO; 60; 14100; false; 9100;  silver; 415
SPEEDELEC OIO; 55; 19900; true; 10900;  brown; 435
SPEEDELEC OIO; 40; 9900; true; 6100;  violet; 535
SPEEDELEC OIO; 45; 9700; true; 10500;  olive; 785
SPEEDELEC OIO; 20; 7600; true; 13500;  violet; 849
SPEEDELEC OIO; 45; 16900; false; 4700;  violet; 945
SPEEDELEC OIO; 45; 10300; true; 13400;  pink; 959
SPEEDELEC OIO; 15; 7100; true; 9400;  rose; 1065
SPEEDELEC OIO; 10; 10400; false; 8800;  pink; 1099
SPEEDELEC OIO; 10; 12100; true; 9200;  blue; 1169
SPEEDELEC OIO; 60; 21400; false; 6700;  golden; 1455
SPEEDELEC OIO; 25; 16400; true; 7700;  khaki; 1469
SPEEDELEC OIO; 30; 18400; false; 10800;  golden; 1519
E-BIKE ION; 45; 23500; false; 24000;  pink; 739
E-BIKE ION; 50; 22100; false; 29000;  brown; 945
E-BIKE ION; 35; 22400; false; 17000;  khaki; 1005
E-BIKE ION; 35; 25100; true; 12000;  marine; 1059
E-BIKE ION; 20; 22300; true; 28000;  golden; 1179
E-BIKE ION; 20; 26900; false; 21000;  golden; 1359
E-BIKE ION; 45; 24600; true; 30000;  pink; 1595
E-BIKE ION; 40; 28200; false; 11000;  brown; 1695
E-BIKE ION; 30; 19100; false; 8000;  yellow; 1705
E-BIKE ION; 50; 25600; false; 24000;  blue; 1835
E-BIKE ION; 60; 27200; false; 28000;  emerald; 1939
E-BIKE ION; 20; 20200; false; 20000;  grey; 1989
E-BIKE ION; 60; 23100; false; 10000;  green; 2005
E-BIKE ION; 25; 19600; false; 8000;  green; 2209
E-BIKE ION; 25; 20800; true; 30000;  coral; 2355
E-BIKE ION; 35; 21700; true; 10000;  golden; 2635
E-BIKE ION; 25; 22600; true; 22000;  grenadine; 2995
E-BIKE ION; 60; 28900; false; 31000;  emerald; 3099
E-BIKE ION; 45; 21300; false; 14000;  brown; 3149
E-BIKE ION; 25; 27700; false; 17000;  green; 3235
E-BIKE ION; 35; 28400; true; 31000;  yellow; 3245
E-BIKE Haibike; 45; 27600; false; 17000;  flame; 809
E-BIKE Haibike; 30; 24200; true; 19000;  pink; 849
E-BIKE Haibike; 30; 22700; true; 24000;  black; 1085
E-BIKE Haibike; 60; 25700; true; 8000;  golden; 1299
E-BIKE Haibike; 30; 22600; false; 21000;  grenadine; 1405
E-BIKE Haibike; 65; 24900; false; 13000;  white; 1415
E-BIKE Haibike; 40; 23800; false; 30000;  pink; 1455
E-BIKE Haibike; 55; 26300; false; 18000;  red; 1805
E-BIKE Haibike; 55; 27400; true; 12000;  rose; 1955
E-BIKE Haibike; 25; 24300; true; 25000;  beige; 1975
E-BIKE Haibike; 30; 26200; false; 24000;  red; 1979
E-BIKE Haibike; 40; 25100; false; 13000;  beige; 2445
E-BIKE Haibike; 45; 24200; false; 16000;  khaki; 2765
E-BIKE Haibike; 60; 21400; false; 14000;  golden; 2885
SPEEDELEC Speedelec Minirider; 10; 7600; false; 6300;  silver; 125
SPEEDELEC Speedelec Minirider; 35; 7000; false; 10500;  khaki; 265
SPEEDELEC Speedelec Minirider; 25; 15900; true; 14200;  pink; 299
SPEEDELEC Speedelec Minirider; 65; 7800; true; 9700;  rose; 665
SPEEDELEC Speedelec Minirider; 55; 6900; true; 3800;  yellow; 685
SPEEDELEC Speedelec Minirider; 15; 18800; false; 13100;  white; 729
SPEEDELEC Speedelec Minirider; 55; 12200; true; 12200;  rose; 739
SPEEDELEC Speedelec Minirider; 30; 8200; true; 15000;  grenadine; 775
SPEEDELEC Speedelec Minirider; 15; 10000; false; 13900;  coral; 855
SPEEDELEC Speedelec Minirider; 35; 21900; false; 13400;  dark gray; 859
SPEEDELEC Speedelec Minirider; 10; 7800; false; 8900;  grey; 869
SPEEDELEC Speedelec Minirider; 55; 15200; false; 5600;  green; 899
SPEEDELEC Speedelec Minirider; 30; 16900; true; 11000;  beige; 985
SPEEDELEC Speedelec Minirider; 30; 17600; true; 7900;  coral; 1195
SPEEDELEC Speedelec Minirider; 65; 14500; true; 13600;  marine; 1279
SPEEDELEC Speedelec Minirider; 15; 10000; false; 15100;  orange; 1349
SPEEDELEC Speedelec Minirider; 65; 14100; false; 8000;  pink; 1375
SPEEDELEC Speedelec Minirider; 65; 12300; true; 6200;  dark gray; 1399
SPEEDELEC Speedelec Minirider; 65; 20000; true; 8100;  black; 1409
SPEEDELEC Speedelec Minirider; 30; 14400; false; 7800;  rose; 1445
SPEEDELEC Speedelec Minirider; 25; 20400; false; 10900;  grenadine; 1465
SPEEDELEC Speedelec Minirider; 60; 14500; true; 12400;  marine; 1475
SPEEDELEC Speedelec Minirider; 35; 9000; true; 4200;  black; 1479
SPEEDELEC Speedelec Minirider; 65; 14100; true; 5000;  white; 1499
SPEEDELEC Speedelec Minirider; 45; 10000; false; 6600;  white; 1599
SPEEDELEC Speedelec Minirider; 30; 19700; false; 3100;  grey; 1649
SPEEDELEC Speedelec Minirider; 35; 7200; false; 7200;  white; 1665
SPEEDELEC Freego; 50; 10600; false; 2300;  brown; 125
SPEEDELEC Freego; 65; 18600; false; 14600;  white; 209
SPEEDELEC Freego; 35; 20100; false; 2100;  olive; 295
SPEEDELEC Freego; 10; 12900; true; 9400;  flame; 759
SPEEDELEC Freego; 25; 9900; false; 15100;  marine; 765
SPEEDELEC Freego; 35; 21300; false; 4500;  yellow; 779
SPEEDELEC Freego; 25; 13900; true; 3800;  marine; 849
SPEEDELEC Freego; 45; 10400; false; 2900;  green; 985
SPEEDELEC Freego; 25; 18300; true; 7100;  flame; 1059
SPEEDELEC Freego; 65; 18400; false; 5000;  yellow; 1309
SPEEDELEC Freego; 45; 20700; false; 12000;  silver; 1445
SPEEDELEC Freego; 55; 9000; false; 15800;  grenadine; 1505
SPEEDELEC Freego; 30; 16400; false; 6000;  blue; 1665
SPEEDELEC Freego; 30; 10100; true; 2600;  khaki; 1679
FOLDING BIKE Crosser; 20; 18; 13800; false; khaki; 249
FOLDING BIKE Crosser; 24; 1; 16100; true; orange; 265
FOLDING BIKE Crosser; 24; 18; 9700; true; black; 365
FOLDING BIKE Crosser; 20; 18; 14000; true; violet; 369
FOLDING BIKE Crosser; 20; 1; 14700; true; silver; 375
FOLDING BIKE Crosser; 20; 1; 14800; true; white; 395
FOLDING BIKE Crosser; 20; 1; 13600; true; red; 469
FOLDING BIKE Crosser; 20; 7; 9700; false; black; 609
FOLDING BIKE Crosser; 16; 7; 12200; false; pink; 695
FOLDING BIKE Crosser; 20; 7; 8300; false; olive; 945
FOLDING BIKE Crosser; 20; 9; 9500; true; rose; 979
FOLDING BIKE Crosser; 16; 6; 11700; true; black; 1065
FOLDING BIKE Crosser; 20; 3; 9700; true; brown; 1105
FOLDING BIKE Crosser; 24; 3; 16000; false; marine; 1129
FOLDING BIKE Crosser; 20; 1; 11400; true; grey; 1459
FOLDING BIKE Crosser; 20; 9; 12100; false; grey; 1529
FOLDING BIKE Crosser; 18; 8; 8700; true; olive; 1575
FOLDING BIKE Crosser; 14; 27; 15100; true; silver; 1659
FOLDING BIKE Crosser; 24; 6; 9500; false; lemon; 1675
FOLDING BIKE Flex; 26; 3; 14800; false; golden; 205
FOLDING BIKE Flex; 26; 9; 12900; true; marine; 349
FOLDING BIKE Flex; 16; 8; 14900; true; violet; 365
FOLDING BIKE Flex; 24; 1; 11000; false; dark gray; 389
FOLDING BIKE Flex; 20; 7; 8500; false; flame; 455
FOLDING BIKE Flex; 24; 6; 16100; false; khaki; 569
FOLDING BIKE Flex; 26; 1; 13400; true; white; 595
FOLDING BIKE Flex; 24; 8; 9300; true; orange; 779
FOLDING BIKE Flex; 24; 8; 12600; true; emerald; 825
FOLDING BIKE Flex; 18; 27; 12400; true; yellow; 829
FOLDING BIKE Flex; 26; 3; 12000; false; pink; 835
FOLDING BIKE Flex; 16; 18; 12500; false; grenadine; 905
FOLDING BIKE Flex; 26; 3; 13700; true; olive; 1129
FOLDING BIKE Flex; 20; 27; 16300; true; white; 1409
FOLDING BIKE Flex; 24; 21; 9700; false; dark gray; 1539
FOLDING BIKE Flex; 24; 21; 12400; true; silver; 1559
E-BIKE Xiaomi; 50; 26400; false; 15000;  red; 679
E-BIKE Xiaomi; 45; 27400; true; 16000;  silver; 1239
E-BIKE Xiaomi; 45; 26100; true; 13000;  green; 1269
E-BIKE Xiaomi; 40; 22900; true; 9000;  dark gray; 1465
E-BIKE Xiaomi; 65; 28900; true; 14000;  golden; 1535
E-BIKE Xiaomi; 25; 22600; false; 14000;  flame; 1735
E-BIKE Xiaomi; 20; 28900; true; 31000;  khaki; 1739
E-BIKE Xiaomi; 65; 22100; false; 11000;  dark gray; 1905
E-BIKE Xiaomi; 25; 27600; true; 21000;  green; 2229
E-BIKE Xiaomi; 55; 23600; false; 8000;  black; 2555
E-BIKE Xiaomi; 30; 22800; true; 25000;  coral; 3119
E-BIKE Xiaomi; 65; 26300; false; 29000;  yellow; 3489
SPEEDELEC ITrike; 65; 9900; false; 9000;  rose; 205
SPEEDELEC ITrike; 50; 12000; true; 11600;  marine; 245
SPEEDELEC ITrike; 25; 14500; false; 5600;  marine; 259
SPEEDELEC ITrike; 60; 13200; false; 13800;  orange; 475
SPEEDELEC ITrike; 45; 13200; false; 2100;  green; 715
SPEEDELEC ITrike; 25; 14500; true; 2800;  white; 915
SPEEDELEC ITrike; 55; 15000; false; 14500;  emerald; 945
SPEEDELEC ITrike; 55; 13300; true; 10300;  khaki; 1019
SPEEDELEC ITrike; 60; 18700; false; 7000;  blue; 1109
SPEEDELEC ITrike; 45; 13000; true; 8100;  grenadine; 1185
SPEEDELEC ITrike; 35; 18900; false; 7600;  flame; 1235
SPEEDELEC ITrike; 40; 19900; false; 11600;  violet; 1285
SPEEDELEC ITrike; 50; 17200; true; 5200;  violet; 1355
SPEEDELEC ITrike; 60; 19600; true; 9800;  red; 1385
SPEEDELEC ITrike; 65; 21800; false; 12900;  violet; 1389
SPEEDELEC ITrike; 55; 14100; false; 14100;  marine; 1459
SPEEDELEC ITrike; 10; 20900; true; 5700;  golden; 1475
SPEEDELEC ITrike; 60; 16300; false; 3800;  white; 1549
SPEEDELEC Aest; 40; 15100; true; 7700;  olive; 159
SPEEDELEC Aest; 55; 21800; false; 8400;  blue; 359
SPEEDELEC Aest; 20; 11700; true; 12800;  emerald; 365
SPEEDELEC Aest; 50; 15600; false; 7600;  yellow; 379
SPEEDELEC Aest; 40; 14100; true; 6000;  silver; 409
SPEEDELEC Aest; 45; 13600; false; 4100;  khaki; 519
SPEEDELEC Aest; 30; 11600; true; 8500;  coral; 805
SPEEDELEC Aest; 35; 18100; true; 5000;  violet; 1049
SPEEDELEC Aest; 20; 19900; false; 2600;  emerald; 1279
SPEEDELEC Aest; 50; 19500; false; 6300;  red; 1385
SPEEDELEC Aest; 65; 14200; true; 14200;  grey; 1479
SPEEDELEC Aest; 45; 6900; false; 5500;  brown; 1635
FOLDING BIKE Make Bike; 26; 27; 8100; true; red; 305
FOLDING BIKE Make Bike; 16; 18; 9200; true; brown; 385
FOLDING BIKE Make Bike; 16; 7; 9800; false; green; 395
FOLDING BIKE Make Bike; 14; 24; 13100; false; red; 625
FOLDING BIKE Make Bike; 26; 1; 13900; false; orange; 705
FOLDING BIKE Make Bike; 26; 1; 10300; true; lemon; 765
FOLDING BIKE Make Bike; 20; 7; 8800; true; khaki; 799
FOLDING BIKE Make Bike; 20; 18; 10500; true; lemon; 869
FOLDING BIKE Make Bike; 20; 3; 10300; true; silver; 955
FOLDING BIKE Make Bike; 20; 7; 12300; false; orange; 959
FOLDING BIKE Make Bike; 16; 18; 8900; false; orange; 1109
FOLDING BIKE Make Bike; 14; 8; 10000; true; olive; 1149
FOLDING BIKE Make Bike; 20; 24; 14000; false; silver; 1219
FOLDING BIKE Make Bike; 24; 1; 16300; false; grenadine; 1249
FOLDING BIKE Make Bike; 18; 1; 12200; false; lemon; 1305
FOLDING BIKE Make Bike; 20; 24; 8400; true; marine; 1365
SPEEDELEC Booster; 65; 20300; false; 15500;  red; 175
SPEEDELEC Booster; 10; 7300; false; 7600;  flame; 239
SPEEDELEC Booster; 60; 16200; false; 8100;  red; 329
SPEEDELEC Booster; 15; 19000; false; 6600;  green; 359
SPEEDELEC Booster; 20; 15000; false; 10300;  orange; 399
SPEEDELEC Booster; 50; 9300; true; 5600;  khaki; 455
SPEEDELEC Booster; 55; 19200; true; 2900;  pink; 549
SPEEDELEC Booster; 65; 6600; false; 11700;  pink; 605
SPEEDELEC Booster; 15; 6500; false; 3200;  green; 699
SPEEDELEC Booster; 50; 19600; false; 9100;  olive; 779
SPEEDELEC Booster; 30; 8300; false; 4000;  orange; 835
SPEEDELEC Booster; 45; 13600; true; 14100;  khaki; 865
SPEEDELEC Booster; 25; 13500; false; 8900;  black; 869
SPEEDELEC Booster; 30; 18500; true; 12700;  coral; 885
SPEEDELEC Booster; 10; 21400; false; 9700;  brown; 1019
SPEEDELEC Booster; 10; 20000; false; 11800;  dark gray; 1095
SPEEDELEC Booster; 45; 7500; false; 6500;  coral; 1175
SPEEDELEC Booster; 35; 10900; false; 13200;  green; 1279
SPEEDELEC Booster; 55; 11700; false; 6000;  marine; 1299
SPEEDELEC Booster; 55; 7600; false; 8300;  olive; 1339
SPEEDELEC Booster; 50; 17900; true; 3100;  lemon; 1399
SPEEDELEC Booster; 50; 10200; false; 2500;  green; 1525
SPEEDELEC Booster; 50; 11900; false; 5700;  pink; 1565
SPEEDELEC Booster; 40; 9900; true; 2400;  black; 1635
SPEEDELEC Segway; 40; 11200; true; 11400;  brown; 209
SPEEDELEC Segway; 45; 6800; false; 3700;  flame; 259
SPEEDELEC Segway; 35; 14800; true; 3400;  green; 319
SPEEDELEC Segway; 20; 13300; false; 5900;  silver; 335
SPEEDELEC Segway; 55; 11900; false; 2000;  marine; 339
SPEEDELEC Segway; 50; 11600; true; 7300;  marine; 375
SPEEDELEC Segway; 30; 20600; true; 9000;  dark gray; 429
SPEEDELEC Segway; 50; 14300; true; 12700;  coral; 609
SPEEDELEC Segway; 50; 17900; true; 5900;  brown; 659
SPEEDELEC Segway; 20; 7600; true; 2200;  olive; 669
SPEEDELEC Segway; 45; 20700; false; 10700;  yellow; 689
SPEEDELEC Segway; 50; 8800; true; 13600;  coral; 865
SPEEDELEC Segway; 25; 16800; false; 2200;  silver; 929
SPEEDELEC Segway; 40; 6700; false; 9900;  pink; 969
SPEEDELEC Segway; 10; 10300; true; 6700;  golden; 1055
SPEEDELEC Segway; 50; 12800; true; 4800;  green; 1319
SPEEDELEC Segway; 10; 11700; false; 12000;  pink; 1365
SPEEDELEC Segway; 55; 16300; false; 6000;  brown; 1389
E-BIKE Farad; 65; 28400; true; 14000;  olive; 1149
E-BIKE Farad; 45; 21500; true; 12000;  silver; 1385
E-BIKE Farad; 50; 22400; false; 14000;  red; 1539
E-BIKE Farad; 35; 27000; true; 12000;  blue; 1579
E-BIKE Farad; 30; 22500; true; 10000;  rose; 1745
E-BIKE Farad; 60; 21200; false; 16000;  green; 1949
E-BIKE Farad; 30; 19200; false; 10000;  brown; 1955
E-BIKE Farad; 50; 25900; true; 23000;  emerald; 2039
E-BIKE Farad; 30; 28700; true; 14000;  yellow; 2245
E-BIKE Farad; 60; 28300; true; 12000;  khaki; 2345
E-BIKE Farad; 25; 20700; false; 13000;  blue; 2355
E-BIKE Farad; 45; 20100; true; 14000;  lemon; 2379
E-BIKE Farad; 20; 20400; true; 20000;  beige; 2509
E-BIKE Farad; 35; 25900; false; 24000;  lemon; 2679
E-BIKE Farad; 45; 26200; true; 14000;  black; 2875
E-BIKE Farad; 65; 28500; false; 25000;  grenadine; 3385
E-BIKE Farad; 35; 21900; false; 11000;  coral; 3419
E-BIKE Farad; 35; 19700; false; 11000;  brown; 3435
E-BIKE Rover; 25; 23300; true; 26000;  olive; 679
E-BIKE Rover; 25; 25000; false; 8000;  beige; 829
E-BIKE Rover; 20; 19000; true; 11000;  khaki; 1009
E-BIKE Rover; 60; 27300; false; 11000;  red; 1155
E-BIKE Rover; 60; 27100; true; 20000;  beige; 1399
E-BIKE Rover; 40; 25600; true; 20000;  red; 1489
E-BIKE Rover; 40; 28100; false; 13000;  grenadine; 1649
E-BIKE Rover; 20; 21400; false; 16000;  flame; 1659
E-BIKE Rover; 30; 19200; false; 21000;  rose; 2065
E-BIKE Rover; 20; 26100; false; 29000;  grenadine; 2219
E-BIKE Rover; 50; 25200; false; 24000;  coral; 2255
E-BIKE Rover; 40; 19300; true; 26000;  blue; 2295
E-BIKE Rover; 50; 22600; true; 9000;  black; 2369
E-BIKE Rover; 35; 22400; false; 11000;  rose; 2429
E-BIKE Rover; 45; 24900; true; 12000;  brown; 2665
E-BIKE Rover; 65; 24700; true; 27000;  green; 2779
E-BIKE Rover; 45; 27300; false; 12000;  grenadine; 2799
E-BIKE Rover; 65; 25100; false; 29000;  grey; 2939
E-BIKE Rover; 45; 25700; false; 23000;  orange; 3069
E-BIKE Rover; 60; 19900; true; 14000;  grenadine; 3089
E-BIKE Rover; 30; 19000; true; 22000;  grey; 3369
E-BIKE Scott; 50; 21600; true; 25000;  yellow; 739
E-BIKE Scott; 40; 19100; false; 27000;  marine; 969
E-BIKE Scott; 40; 21600; true; 25000;  brown; 1049
E-BIKE Scott; 30; 28000; true; 31000;  olive; 1125
E-BIKE Scott; 45; 28900; true; 30000;  yellow; 1185
E-BIKE Scott; 65; 24400; false; 15000;  brown; 1215
E-BIKE Scott; 20; 19800; false; 9000;  lemon; 1455
E-BIKE Scott; 20; 20900; false; 23000;  dark gray; 1465
E-BIKE Scott; 60; 19000; false; 23000;  beige; 1475
E-BIKE Scott; 55; 23200; false; 11000;  violet; 1625
E-BIKE Scott; 45; 25900; false; 21000;  pink; 1759
E-BIKE Scott; 35; 24500; false; 14000;  flame; 1775
E-BIKE Scott; 45; 21800; true; 28000;  dark gray; 2039
E-BIKE Scott; 45; 28100; true; 15000;  rose; 2365
E-BIKE Scott; 20; 27100; false; 20000;  black; 2565
E-BIKE Scott; 55; 24400; false; 13000;  golden; 2719
E-BIKE Scott; 25; 20200; true; 24000;  khaki; 2895
E-BIKE Scott; 35; 25300; false; 16000;  olive; 3019
E-BIKE Scott; 65; 20400; false; 24000;  orange; 3209
E-BIKE Scott; 25; 21300; true; 15000;  pink; 3359
SPEEDELEC Ultron; 45; 21000; false; 3700;  beige; 239
SPEEDELEC Ultron; 30; 20300; true; 14800;  green; 299
SPEEDELEC Ultron; 20; 12900; false; 12300;  grenadine; 425
SPEEDELEC Ultron; 65; 8200; true; 3700;  coral; 435
SPEEDELEC Ultron; 60; 10400; false; 7000;  emerald; 489
SPEEDELEC Ultron; 50; 20500; false; 13000;  emerald; 549
